Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,car_age
31361.0,639.0,22.0,1125.0,1995.0,9.0,1.0,5.0,2.0,295600.0,4.0,2.0,1.0,1.0,0.0,14.0,12.0,30.0
392.0,779.0,54.0,356.0,2022.0,9.0,1.0,2.0,2.5,443250.0,4.0,0.0,1.0,1.0,0.0,12.0,12.0,3.0
25089.0,501.0,54.0,214.0,1999.0,3.0,1.0,5.0,1.5,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,26.0
6899.0,898.417676266137,40.0,223.0,2015.0,10.0,0.0,5.0,1.6,443250.0,4.0,1.0,1.0,1.0,0.0,7.0,4.0,10.0
1019.0,586.0,22.0,522.0,2022.0,9.0,1.0,5.0,1.8,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,12.0,3.0
10820.0,898.417676266137,54.0,1020.0,2011.0,4.0,0.0,5.0,2.0,443250.0,4.0,0.0,0.0,0.0,0.0,12.0,4.0,14.0
6429.0,1028.0,42.0,158.0,2014.0,1.0,1.0,5.0,3.4,443250.0,6.0,0.0,2.0,0.0,0.0,1.0,12.0,11.0
12890.0,898.417676266137,34.0,634.0,2020.0,4.0,1.0,5.0,6.3,0.0,8.0,2.0,0.0,1.0,0.0,1.0,12.0,5.0
18826.0,531.0,22.0,522.0,2007.0,9.0,1.0,5.0,1.6,443250.0,4.0,0.0,1.0,1.0,0.0,14.0,4.0,18.0
12890.0,917.0,34.0,641.0,2013.0,4.0,1.0,1.0,3.0,99000.0,6.0,2.0,0.0,1.0,0.0,7.0,12.0,12.0
25089.0,898.417676266137,2.0,190.0,2011.0,3.0,1.0,5.0,3.0,0.0,6.0,2.0,0.0,1.0,0.0,14.0,8.0,14.0
627.0,1058.0,34.0,496.0,2022.0,9.0,1.0,1.0,3.5,443250.0,6.0,0.0,0.0,1.0,0.0,1.0,12.0,3.0
11917.0,898.417676266137,37.0,932.0,2012.0,4.0,0.0,5.0,2.0,443250.0,4.0,0.0,0.0,1.0,0.0,1.0,4.0,13.0
23521.0,898.417676266137,37.0,779.0,2004.0,8.0,0.0,1.0,2.5,246600.0,4.0,1.0,0.0,1.0,0.0,12.0,0.0,21.0
941.0,898.417676266137,30.0,668.0,2022.0,4.0,1.0,5.0,4.6,443250.0,8.0,0.0,0.0,1.0,0.0,12.0,0.0,3.0
1098.0,898.417676266137,54.0,356.0,2021.0,9.0,1.0,2.0,2.5,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,12.0,4.0
7840.0,898.417676266137,34.0,472.0,2013.0,9.0,0.0,0.0,2.0,443250.0,4.0,1.0,2.0,1.0,0.0,14.0,6.0,12.0
16935.0,898.417676266137,54.0,973.0,2009.0,3.0,0.0,2.0,1.8,443250.0,4.0,0.0,1.0,1.0,0.0,7.0,12.0,16.0
23207.0,898.417676266137,54.0,1020.0,2002.0,4.0,1.0,5.0,2.0,77851.0,4.0,3.0,0.0,2.0,0.0,2.0,8.0,23.0
500.0,898.417676266137,15.0,1198.0,2022.0,6.0,0.0,1.0,2.5,443250.0,4.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0
39829.0,898.417676266137,34.0,831.0,1992.0,4.0,1.0,1.0,2.9,36800.0,6.0,0.0,0.0,1.0,0.0,7.0,16.0,33.0
2600.0,898.417676266137,20.0,396.0,2022.0,9.0,0.0,5.0,1.5,443250.0,4.0,0.0,1.0,1.0,1.0,12.0,6.0,3.0
13172.0,898.417676266137,15.0,618.0,2010.0,9.0,0.0,5.0,2.5,0.0,4.0,0.0,1.0,1.0,0.0,11.0,6.0,15.0
13799.0,586.0,54.0,973.0,2010.0,3.0,1.0,2.0,1.8,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,12.0,15.0
4861.0,898.417676266137,20.0,396.0,2019.0,9.0,1.0,2.0,1.5,212916.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0
19384.0,583.0,22.0,522.0,2006.0,9.0,1.0,5.0,1.6,95110.0,4.0,0.0,1.0,1.0,0.0,7.0,4.0,19.0
862.0,707.0,2.0,174.0,2022.0,9.0,1.0,5.0,2.0,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,12.0,3.0
16308.0,584.0,22.0,522.0,2008.0,9.0,0.0,5.0,1.8,443250.0,4.0,2.0,1.0,1.0,0.0,7.0,4.0,17.0
1333.0,898.417676266137,15.0,550.0,2020.0,4.0,1.0,2.0,2.301791721013249,443250.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,5.0
12231.0,843.0,54.0,973.0,2013.0,9.0,0.0,2.0,1.5,443250.0,4.0,3.0,1.0,1.0,0.0,11.0,8.0,12.0
23207.0,528.0,39.0,764.0,2003.0,4.0,0.0,5.0,1.6,296700.0,4.0,2.0,1.0,1.0,0.0,7.0,8.0,22.0
34497.0,697.0,34.0,1250.0,1993.0,7.0,1.0,1.0,2.2,26092.0,8.0,2.0,2.0,1.0,0.0,6.0,8.0,32.0
220.0,898.417676266137,30.0,1047.0,2022.0,4.0,1.0,2.0,3.5,443250.0,6.0,0.0,0.0,1.0,0.0,7.0,12.0,3.0
13799.0,765.0,22.0,1125.0,2013.0,9.0,1.0,4.0,2.0,443250.0,4.0,0.0,1.0,1.0,0.0,12.0,4.0,12.0
9408.0,898.417676266137,54.0,1261.0,2013.0,9.0,0.0,5.0,1.0,443250.0,4.0,0.0,1.0,1.0,1.0,1.0,4.0,12.0
1176.0,475.0,14.0,95.0,2021.0,3.0,1.0,5.0,1.4,443250.0,4.0,0.0,1.0,1.0,0.0,3.0,12.0,4.0
6899.0,874.0,57.0,1219.0,2018.0,3.0,0.0,5.0,1.0,443250.0,4.0,2.0,1.0,0.0,1.0,11.0,8.0,7.0
31988.0,1017.0,30.0,668.0,1996.0,4.0,1.0,5.0,2.0,88100.0,4.0,0.0,0.0,1.0,0.0,7.0,12.0,29.0
4200.0,898.417676266137,34.0,17.0,2017.0,9.0,0.0,0.0,2.0,443250.0,4.0,1.0,2.0,1.0,0.0,11.0,0.0,8.0
21169.0,898.417676266137,54.0,973.0,2005.0,3.0,1.0,2.0,1.8,443250.0,4.0,0.0,1.0,1.0,0.0,14.0,12.0,20.0
6899.0,898.417676266137,34.0,259.0,2016.0,9.0,1.0,0.0,2.0,443250.0,4.0,1.0,2.0,1.0,1.0,12.0,10.0,9.0
4077.0,898.417676266137,40.0,1226.0,1997.0,9.0,0.0,5.0,1.6,6666.0,4.0,1.0,1.0,1.0,0.0,5.0,4.0,28.0
23834.0,898.417676266137,30.0,1042.0,2004.0,4.0,1.0,2.0,3.3,233500.0,6.0,0.0,0.0,1.0,0.0,1.0,10.0,21.0
12544.0,898.417676266137,54.0,214.0,2013.0,9.0,0.0,2.0,1.5,443250.0,4.0,3.0,1.0,1.0,1.0,14.0,0.0,12.0
3763.0,898.417676266137,7.0,1265.0,2020.0,3.0,1.0,2.0,1.4,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0
6429.0,898.417676266137,54.0,1217.0,2017.0,9.0,1.0,5.0,4.6,189587.0,8.0,0.0,0.0,1.0,0.0,14.0,12.0,8.0
18817.0,753.0,27.0,908.0,2006.0,9.0,1.0,2.0,2.4,443250.0,4.0,2.0,1.0,1.0,0.0,14.0,10.0,19.0
12544.0,574.0,20.0,737.0,2012.0,9.0,0.0,2.0,1.3,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,8.0,13.0
18124.0,707.0,22.0,675.0,2005.0,1.0,1.0,5.0,2.0,265200.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,20.0
12890.0,1077.0,54.0,308.0,2019.0,4.0,0.0,5.0,2.0,10200.0,4.0,2.0,1.0,1.0,0.0,11.0,12.0,6.0
6272.0,898.417676266137,40.0,223.0,2017.0,2.0,0.0,0.0,1.6,443250.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,8.0
157.0,898.417676266137,30.0,668.0,2022.0,4.0,1.0,5.0,4.6,443250.0,8.0,0.0,0.0,1.0,0.0,7.0,0.0,3.0
10349.0,898.417676266137,34.0,1150.0,2012.0,6.0,0.0,5.0,3.2,443250.0,6.0,1.0,2.0,1.0,0.0,14.0,1.0,13.0
26701.0,1055.0,15.0,1180.0,1997.0,9.0,1.0,5.0,3.5,138900.0,4.0,0.0,1.0,1.0,0.0,11.0,4.0,28.0
17942.0,687.0,22.0,522.0,2005.0,9.0,1.0,5.0,1.6,443250.0,4.0,0.0,1.0,1.0,0.0,12.0,4.0,20.0
1568.0,898.417676266137,54.0,1222.0,2022.0,7.0,0.0,5.0,2.0,443250.0,4.0,0.0,1.0,2.0,0.0,12.0,4.0,3.0
20385.0,779.0,54.0,356.0,2001.0,9.0,1.0,5.0,2.5,443250.0,6.0,2.0,1.0,1.0,0.0,12.0,0.0,24.0
392.0,1018.0,2.0,1006.0,2022.0,4.0,1.0,1.0,3.0,443250.0,6.0,0.0,0.0,1.0,0.0,12.0,0.0,3.0
36000.0,898.417676266137,34.0,496.0,1995.0,9.0,1.0,1.0,3.0,34200.0,6.0,2.0,2.0,1.0,0.0,1.0,16.0,30.0
5018.0,898.417676266137,34.0,1123.0,2018.0,3.0,0.0,5.0,1.3,443250.0,4.0,2.0,1.0,1.0,1.0,1.0,8.0,7.0
15994.0,584.0,57.0,941.0,2010.0,9.0,1.0,5.0,1.8,443250.0,4.0,2.0,1.0,1.0,0.0,1.0,10.0,15.0
12890.0,1036.0,26.0,1275.0,2015.0,4.0,1.0,1.0,2.8,64329.0,4.0,0.0,1.0,1.0,0.0,15.0,4.0,10.0
784.0,781.0,15.0,550.0,2021.0,4.0,1.0,2.0,2.5,443250.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,4.0
14113.0,898.417676266137,20.0,1110.0,2006.0,10.0,0.0,2.0,1.3,443250.0,4.0,0.0,1.0,1.0,1.0,14.0,4.0,19.0
16308.0,898.417676266137,30.0,669.0,2006.0,4.0,1.0,5.0,4.6,443250.0,8.0,0.0,0.0,1.0,0.0,7.0,0.0,19.0
15210.0,898.417676266137,22.0,697.0,2007.0,7.0,1.0,1.0,2.5,443250.0,4.0,0.0,1.0,1.0,0.0,12.0,4.0,18.0
10976.0,898.417676266137,34.0,1072.0,2011.0,9.0,1.0,5.0,4.2,249226.0,8.0,0.0,2.0,1.0,0.0,14.0,0.0,14.0
4700.0,898.417676266137,40.0,223.0,2018.0,9.0,0.0,5.0,1.6,443250.0,4.0,1.0,1.0,0.0,0.0,6.0,2.0,7.0
392.0,862.0,33.0,346.0,2022.0,4.0,1.0,5.0,2.5,443250.0,4.0,0.0,1.0,1.0,0.0,2.0,12.0,3.0
3136.0,781.0,54.0,356.0,2021.0,9.0,1.0,2.0,2.5,443250.0,4.0,0.0,1.0,1.0,0.0,14.0,12.0,4.0
18817.0,609.0,54.0,356.0,2003.0,9.0,1.0,2.0,2.5,443250.0,4.0,0.0,1.0,1.0,0.0,14.0,12.0,22.0
42965.0,898.417676266137,34.0,842.0,1990.0,4.0,1.0,5.0,4.6,0.0,8.0,0.0,0.0,1.0,0.0,1.0,12.0,35.0
12890.0,898.417676266137,40.0,406.0,2022.0,2.0,0.0,1.0,1.3,230000.0,4.0,1.0,1.0,0.0,0.0,14.0,2.0,3.0
9500.0,898.417676266137,57.0,748.0,2014.0,9.0,1.0,5.0,2.5,443250.0,4.0,2.0,1.0,1.0,0.0,12.0,6.0,11.0
21953.0,898.417676266137,34.0,507.0,2001.0,9.0,1.0,5.0,5.0,443250.0,8.0,2.0,2.0,1.0,0.0,1.0,10.0,24.0
34572.0,765.0,22.0,1213.0,1993.0,4.0,1.0,1.0,2.0,180600.0,4.0,0.0,1.0,1.0,0.0,14.0,4.0,32.0
23834.0,642.0,9.0,301.0,2003.0,4.0,1.0,5.0,2.0,443250.0,4.0,0.0,0.0,1.0,0.0,11.0,12.0,22.0
7840.0,898.417676266137,53.0,762.0,2015.0,4.0,0.0,5.0,1.3,443250.0,4.0,1.0,0.0,0.0,0.0,5.0,2.0,10.0
80.0,898.417676266137,39.0,540.0,2022.0,7.0,0.0,0.0,3.5,443250.0,6.0,2.0,2.0,1.0,1.0,14.0,4.0,3.0
18817.0,898.417676266137,34.0,496.0,2003.0,9.0,1.0,5.0,2.8,443250.0,6.0,1.0,2.0,1.0,0.0,14.0,8.0,22.0
26030.0,898.417676266137,7.0,1265.0,2002.0,3.0,1.0,2.0,1.5,225300.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,23.0
1568.0,749.0,7.0,547.0,2019.0,4.0,1.0,5.0,2.4,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,12.0,6.0
15524.0,586.0,54.0,973.0,2009.0,3.0,0.0,2.0,1.8,443250.0,4.0,0.0,1.0,1.0,0.0,11.0,7.0,16.0
941.0,1058.0,30.0,1047.0,2021.0,4.0,1.0,2.0,3.5,443250.0,6.0,0.0,0.0,1.0,0.0,1.0,12.0,4.0
36733.0,765.0,22.0,1099.0,1994.0,4.0,1.0,1.0,2.0,99600.0,4.0,0.0,1.0,1.0,0.0,7.0,4.0,31.0
7188.0,898.417676266137,7.0,375.0,2016.0,4.0,1.0,1.0,2.0,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,9.0
13768.0,862.0,22.0,697.0,2011.0,10.0,1.0,1.0,2.5,237853.0,4.0,0.0,1.0,1.0,0.0,12.0,4.0,14.0
14113.0,642.0,15.0,290.0,2010.0,3.0,1.0,2.0,2.0,443250.0,4.0,0.0,1.0,1.0,0.0,11.0,10.0,15.0
26262.0,753.0,26.0,409.0,1998.0,4.0,1.0,5.0,2.4,229600.0,4.0,0.0,1.0,1.0,0.0,12.0,4.0,27.0
26657.0,1091.0,54.0,356.0,1997.0,9.0,1.0,5.0,2.5,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,12.0,28.0
40769.0,898.417676266137,34.0,631.0,1992.0,4.0,1.0,5.0,5.5,14100.0,8.0,0.0,0.0,0.0,0.0,1.0,8.0,33.0
314.0,781.0,52.0,602.0,2022.0,4.0,1.0,5.0,2.5,443250.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
16308.0,640.0,22.0,1125.0,2009.0,9.0,1.0,5.0,2.0,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,16.0
39829.0,898.417676266137,30.0,668.0,1992.0,4.0,1.0,5.0,4.6,88500.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,33.0
14113.0,898.417676266137,57.0,942.0,2011.0,9.0,1.0,5.0,2.0,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,12.0,14.0
11290.0,898.417676266137,23.0,1008.0,2012.0,4.0,1.0,5.0,5.6,443250.0,8.0,0.0,2.0,1.0,0.0,7.0,12.0,13.0
36827.0,898.417676266137,22.0,697.0,1990.0,10.0,1.0,1.0,2.5,103484.0,4.0,0.0,1.0,1.0,0.0,14.0,4.0,35.0
25816.0,934.0,39.0,212.0,2002.0,9.0,0.0,5.0,2.5,175500.0,4.0,0.0,1.0,1.0,0.0,1.0,10.0,23.0
5645.0,898.417676266137,40.0,1228.0,2018.0,10.0,1.0,1.0,2.0,443250.0,4.0,1.0,1.0,1.0,0.0,1.0,4.0,7.0
12890.0,898.417676266137,29.0,461.0,2011.0,4.0,0.0,1.0,2.4,60000.0,4.0,1.0,0.0,0.0,0.0,14.0,0.0,14.0
15681.0,1017.0,22.0,522.0,2006.0,9.0,0.0,5.0,2.0,139531.0,4.0,2.0,1.0,1.0,0.0,1.0,12.0,19.0
1019.0,898.417676266137,12.0,1018.0,2020.0,8.0,1.0,1.0,6.7,443250.0,6.0,0.0,1.0,1.0,0.0,14.0,12.0,5.0
251.0,898.417676266137,54.0,708.0,2022.0,4.0,1.0,2.0,3.3,443250.0,6.0,0.0,0.0,1.0,0.0,2.0,12.0,3.0
4077.0,474.0,14.0,95.0,2020.0,9.0,1.0,5.0,1.4,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,12.0,5.0
45.0,898.417676266137,54.0,973.0,2022.0,9.0,0.0,2.0,1.8,443250.0,4.0,3.0,1.0,1.0,0.0,14.0,8.0,3.0
30517.0,777.0,22.0,697.0,1998.0,7.0,1.0,1.0,2.5,139800.0,4.0,0.0,1.0,1.0,0.0,7.0,4.0,27.0
392.0,697.0,54.0,418.0,2022.0,9.0,1.0,5.0,1.8,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,12.0,3.0
16308.0,586.0,54.0,421.0,2010.0,9.0,0.0,5.0,1.8,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,12.0,15.0
706.0,420.0,27.0,893.0,2022.0,9.0,1.0,2.0,1.6,443250.0,4.0,0.0,1.0,1.0,0.0,11.0,12.0,3.0
470.0,751.0,22.0,1125.0,2022.0,9.0,1.0,5.0,2.4,443250.0,4.0,0.0,1.0,1.0,0.0,12.0,12.0,3.0
17249.0,898.417676266137,4.0,60.0,2007.0,9.0,0.0,1.0,2.0,443250.0,4.0,1.0,2.0,1.0,0.0,7.0,9.0,18.0
7527.0,898.417676266137,54.0,1222.0,2015.0,7.0,0.0,5.0,2.0,443250.0,4.0,3.0,1.0,1.0,1.0,12.0,2.0,10.0
8075.0,781.0,57.0,748.0,2012.0,9.0,1.0,5.0,2.5,443250.0,4.0,2.0,1.0,1.0,0.0,7.0,12.0,13.0
12890.0,898.417676266137,2.0,192.0,2011.0,9.0,1.0,5.0,4.2,105700.0,8.0,2.0,0.0,1.0,0.0,1.0,12.0,14.0
17249.0,898.417676266137,20.0,434.0,2008.0,4.0,0.0,5.0,2.4,443250.0,4.0,0.0,0.0,1.0,0.0,12.0,6.0,17.0
38445.0,696.0,25.0,1320.0,1990.0,9.0,1.0,1.0,2.2,0.0,4.0,0.0,1.0,1.0,0.0,14.0,4.0,35.0
44166.0,971.0,51.0,1032.0,1987.0,4.0,1.0,1.0,2.2,0.0,4.0,0.0,1.0,1.0,0.0,14.0,4.0,38.0
12890.0,1017.0,22.0,522.0,2017.0,9.0,1.0,5.0,2.0,17013.0,4.0,0.0,1.0,1.0,0.0,7.0,4.0,8.0
18503.0,898.417676266137,54.0,709.0,2007.0,4.0,0.0,5.0,2.4,147939.0,4.0,0.0,1.0,1.0,0.0,12.0,8.0,18.0
3763.0,832.0,54.0,1179.0,2014.0,4.0,1.0,5.0,2.7,0.0,4.0,0.0,2.0,1.0,0.0,7.0,12.0,11.0
8467.0,898.417676266137,4.0,62.0,2012.0,9.0,0.0,5.0,2.2,443250.0,6.0,1.0,2.0,1.0,0.0,13.0,2.0,13.0
8311.0,642.0,22.0,1125.0,2017.0,9.0,1.0,4.0,2.0,154491.0,4.0,0.0,1.0,1.0,0.0,14.0,4.0,8.0
5175.0,639.0,4.0,89.0,2019.0,1.0,1.0,5.0,2.0,443250.0,4.0,0.0,0.0,0.0,0.0,14.0,12.0,6.0
28592.0,502.0,54.0,214.0,1998.0,3.0,1.0,5.0,1.5,159500.0,4.0,0.0,1.0,1.0,0.0,2.0,4.0,27.0
32302.0,898.417676266137,34.0,496.0,1995.0,9.0,1.0,5.0,5.5,221500.0,8.0,0.0,0.0,1.0,0.0,7.0,12.0,30.0
18189.0,900.0,12.0,460.0,2007.0,9.0,1.0,5.0,2.4,443250.0,4.0,0.0,1.0,1.0,0.0,14.0,4.0,18.0
12890.0,898.417676266137,54.0,795.0,2014.0,4.0,0.0,1.0,3.0,90000.0,4.0,1.0,0.0,1.0,0.0,14.0,6.0,11.0
12858.0,639.0,15.0,593.0,2012.0,9.0,1.0,5.0,2.0,443250.0,4.0,2.0,1.0,1.0,0.0,2.0,10.0,13.0
17876.0,585.0,30.0,339.0,2006.0,3.0,1.0,2.0,1.8,443250.0,4.0,2.0,1.0,1.0,0.0,12.0,12.0,19.0
12231.0,862.0,54.0,356.0,2013.0,9.0,0.0,2.0,2.5,443250.0,4.0,2.0,1.0,1.0,0.0,7.0,12.0,12.0
20171.0,707.0,22.0,1213.0,2003.0,4.0,1.0,1.0,2.0,204400.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,22.0
220.0,574.0,20.0,737.0,2022.0,3.0,1.0,2.0,1.3,443250.0,4.0,0.0,1.0,1.0,0.0,7.0,0.0,3.0
25089.0,898.417676266137,54.0,356.0,2002.0,9.0,1.0,2.0,2.5,97146.0,6.0,0.0,1.0,1.0,0.0,1.0,12.0,23.0
13485.0,898.417676266137,40.0,1332.0,2009.0,7.0,0.0,1.0,1.9,443250.0,4.0,1.0,1.0,1.0,0.0,12.0,2.0,16.0
12890.0,879.0,22.0,522.0,1987.0,9.0,1.0,5.0,1.6,18700.0,4.0,0.0,1.0,1.0,0.0,14.0,4.0,38.0
7997.0,898.417676266137,30.0,1047.0,2014.0,4.0,1.0,2.0,3.5,443250.0,6.0,0.0,1.0,1.0,0.0,1.0,12.0,11.0
12544.0,898.417676266137,4.0,110.0,2011.0,9.0,1.0,5.0,2.5,443250.0,6.0,2.0,2.0,1.0,0.0,7.0,0.0,14.0
15053.0,898.417676266137,54.0,973.0,2009.0,9.0,1.0,2.0,1.5,443250.0,4.0,3.0,1.0,1.0,0.0,7.0,4.0,16.0
17562.0,595.0,54.0,986.0,2006.0,9.0,0.0,5.0,1.5,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,6.0,19.0
9722.0,609.0,54.0,356.0,2015.0,9.0,1.0,2.0,2.5,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,12.0,10.0
13485.0,898.417676266137,4.0,1295.0,2010.0,4.0,1.0,5.0,3.0,443250.0,6.0,2.0,0.0,1.0,0.0,1.0,6.0,15.0
6981.0,1095.0,10.0,784.0,2017.0,9.0,1.0,5.0,2.0,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,8.0
12890.0,898.417676266137,54.0,708.0,1987.0,4.0,1.0,5.0,3.5,0.0,6.0,2.0,0.0,1.0,0.0,7.0,10.0,38.0
18189.0,645.0,54.0,973.0,2007.0,9.0,1.0,2.0,1.8,443250.0,4.0,0.0,1.0,1.0,0.0,12.0,10.0,18.0
12890.0,831.0,20.0,396.0,2018.0,9.0,1.0,5.0,1.5,0.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,7.0
16935.0,898.417676266137,54.0,973.0,2007.0,3.0,0.0,2.0,1.8,443250.0,4.0,3.0,1.0,1.0,0.0,7.0,12.0,18.0
19482.0,769.0,7.0,375.0,2004.0,4.0,1.0,1.0,2.2,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,21.0
23521.0,898.417676266137,54.0,356.0,2004.0,9.0,0.0,5.0,2.5,443250.0,4.0,2.0,1.0,1.0,0.0,1.0,8.0,21.0
11917.0,1024.0,15.0,618.0,2011.0,9.0,0.0,2.0,2.5,443250.0,4.0,3.0,1.0,1.0,0.0,7.0,6.0,14.0
314.0,1079.0,54.0,93.0,2022.0,9.0,1.0,5.0,2.0,443250.0,4.0,0.0,1.0,1.0,0.0,2.0,12.0,3.0
21953.0,898.417676266137,54.0,973.0,2002.0,9.0,0.0,2.0,1.8,252100.0,4.0,0.0,1.0,1.0,0.0,1.0,8.0,23.0
21012.0,898.417676266137,4.0,73.0,2003.0,1.0,1.0,5.0,2.8,443250.0,6.0,2.0,2.0,0.0,0.0,14.0,6.0,22.0
9000.0,474.0,7.0,444.0,2015.0,9.0,0.0,5.0,1.4,443250.0,4.0,2.0,1.0,1.0,0.0,1.0,8.0,10.0
36068.0,1017.0,22.0,1213.0,1993.0,4.0,1.0,1.0,2.0,32800.0,4.0,0.0,1.0,1.0,0.0,2.0,4.0,32.0
12890.0,898.417676266137,34.0,833.0,2012.0,4.0,1.0,5.0,3.5,144000.0,6.0,2.0,0.0,1.0,0.0,7.0,12.0,13.0
43880.0,1017.0,22.0,1213.0,1991.0,4.0,1.0,1.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,14.0,4.0,34.0
31772.0,730.0,51.0,201.0,1996.0,7.0,1.0,1.0,1.6,178300.0,4.0,0.0,1.0,1.0,0.0,14.0,4.0,29.0
40.0,898.417676266137,54.0,745.0,2022.0,3.0,1.0,4.0,1.3,443250.0,4.0,0.0,1.0,1.0,1.0,12.0,7.0,3.0
39201.0,1172.0,4.0,1313.0,1991.0,4.0,1.0,5.0,3.5,0.0,6.0,2.0,0.0,1.0,0.0,1.0,11.0,34.0
16869.0,503.0,54.0,214.0,2006.0,3.0,1.0,5.0,1.5,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,19.0
29166.0,898.417676266137,15.0,550.0,1997.0,4.0,1.0,5.0,2.0,244600.0,4.0,2.0,0.0,1.0,0.0,12.0,8.0,28.0
17562.0,898.417676266137,57.0,748.0,2005.0,9.0,1.0,1.0,2.0,443250.0,4.0,2.0,1.0,1.0,0.0,1.0,12.0,20.0
16480.0,1024.0,22.0,697.0,2004.0,10.0,1.0,1.0,2.5,443250.0,4.0,0.0,1.0,1.0,0.0,2.0,4.0,21.0
16308.0,442.0,54.0,973.0,2008.0,3.0,1.0,2.0,1.8,443250.0,4.0,0.0,1.0,1.0,0.0,14.0,12.0,17.0
22266.0,898.417676266137,54.0,973.0,2003.0,3.0,0.0,2.0,1.8,443250.0,4.0,0.0,1.0,1.0,0.0,14.0,12.0,22.0
314.0,1053.0,34.0,496.0,2022.0,9.0,1.0,1.0,3.5,443250.0,6.0,0.0,0.0,1.0,0.0,12.0,12.0,3.0
16621.0,638.0,27.0,908.0,2009.0,9.0,1.0,5.0,2.0,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,16.0
862.0,898.417676266137,30.0,669.0,2020.0,4.0,1.0,5.0,4.7,443250.0,8.0,0.0,0.0,1.0,0.0,14.0,0.0,5.0
7840.0,898.417676266137,53.0,1172.0,2012.0,3.0,0.0,5.0,1.5,443250.0,4.0,0.0,0.0,1.0,1.0,12.0,4.0,13.0
22580.0,1017.0,34.0,492.0,1999.0,9.0,1.0,5.0,2.0,443250.0,4.0,0.0,2.0,1.0,0.0,1.0,12.0,26.0
14113.0,898.417676266137,2.0,174.0,2012.0,9.0,1.0,5.0,2.0,443250.0,6.0,3.0,1.0,1.0,0.0,1.0,12.0,13.0
17346.0,528.0,7.0,244.0,2007.0,3.0,1.0,5.0,1.6,443250.0,4.0,0.0,1.0,1.0,0.0,7.0,4.0,18.0
8154.0,898.417676266137,40.0,223.0,2015.0,3.0,0.0,5.0,1.8,443250.0,4.0,1.0,1.0,1.0,0.0,12.0,4.0,10.0
11604.0,836.0,12.0,351.0,2009.0,3.0,0.0,5.0,2.0,443250.0,4.0,2.0,1.0,1.0,0.0,14.0,8.0,16.0
392.0,530.0,42.0,936.0,2022.0,9.0,1.0,2.0,3.0,443250.0,6.0,0.0,2.0,1.0,0.0,14.0,12.0,3.0
17249.0,1141.0,22.0,675.0,2005.0,9.0,1.0,5.0,3.8,443250.0,4.0,0.0,1.0,1.0,0.0,12.0,4.0,20.0
9095.0,843.0,54.0,973.0,2017.0,3.0,0.0,2.0,1.5,443250.0,4.0,0.0,1.0,1.0,0.0,6.0,8.0,8.0
941.0,898.417676266137,30.0,1042.0,2019.0,4.0,1.0,2.0,3.5,443250.0,6.0,0.0,0.0,1.0,0.0,1.0,12.0,6.0
20777.0,1185.0,15.0,550.0,2009.0,4.0,1.0,5.0,2.5,443250.0,4.0,0.0,1.0,1.0,0.0,1.0,4.0,16.0
8467.0,639.0,22.0,1125.0,2016.0,9.0,1.0,4.0,2.0,443250.0,4.0,0.0,1.0,1.0,0.0,8.0,4.0,9.0
6586.0,898.417676266137,40.0,223.0,2018.0,2.0,0.0,0.0,1.6,443250.0,4.0,1.0,1.0,1.0,0.0,12.0,2.0,7.0
