ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,car_age
45803026.0,36733.0,765.0,HYUNDAI,Santa FE,1994.0,Jeep,Yes,Diesel,2.0,99600.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,31.0
45793624.0,7188.0,898.417676266137,CHEVROLET,Captiva,2016.0,Jeep,Yes,Diesel,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,9.0
45802129.0,13768.0,862.0,HYUNDAI,H1,2011.0,Universal,Yes,Diesel,2.5,237853.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,14.0
45761434.0,14113.0,642.0,FORD,C-MAX,2010.0,Hatchback,Yes,Hybrid,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Red,10.0,15.0
45804478.0,26262.0,753.0,JEEP,Compass,1998.0,Jeep,Yes,Petrol,2.4,229600.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,27.0
45557083.0,26657.0,1091.0,TOYOTA,Camry,1997.0,Sedan,Yes,Petrol,2.5,443250.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,28.0
45806383.0,40769.0,898.417676266137,MERCEDES-BENZ,G 55 AMG,1992.0,Jeep,Yes,Petrol,5.5,14100.0,8.0,Automatic,4x4,2,Left wheel,Black,8.0,33.0
45773180.0,314.0,781.0,SUBARU,Forester,2022.0,Jeep,Yes,Petrol,2.5,443250.0,4.0,Automatic,4x4,4,Left wheel,Black,0.0,3.0
45803296.0,16308.0,640.0,HYUNDAI,Sonata,2009.0,Sedan,Yes,Petrol,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,16.0
45772713.0,39829.0,898.417676266137,LEXUS,GX 460,1992.0,Jeep,Yes,Petrol,4.6,88500.0,8.0,Automatic,4x4,4,Left wheel,Black,0.0,33.0
45787547.0,14113.0,898.417676266137,VOLKSWAGEN,Passat 2.0 tfsi,2011.0,Sedan,Yes,Petrol,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,14.0
45806462.0,11290.0,898.417676266137,INFINITI,QX56,2012.0,Jeep,Yes,Petrol,5.6,443250.0,8.0,Automatic,Rear,4,Left wheel,Grey,12.0,13.0
45802323.0,36827.0,898.417676266137,HYUNDAI,H1,1990.0,Universal,Yes,Diesel,2.5,103484.0,4.0,Automatic,Front,4,Left wheel,White,4.0,35.0
45668073.0,25816.0,934.0,NISSAN,Altima,2002.0,Sedan,No,Petrol,2.5,175500.0,4.0,Automatic,Front,4,Left wheel,Black,10.0,23.0
45810679.0,5645.0,898.417676266137,OPEL,Vectra B,2018.0,Universal,Yes,Diesel,2.0,443250.0,4.0,Manual,Front,4,Left wheel,Black,4.0,7.0
42806664.0,12890.0,898.417676266137,LAND ROVER,Defender 90 Cabrio,2011.0,Jeep,No,Diesel,2.4,60000.0,4.0,Manual,4x4,2,Left wheel,White,0.0,14.0
45794048.0,15681.0,1017.0,HYUNDAI,Elantra,2006.0,Sedan,No,Petrol,2.0,139531.0,4.0,Tiptronic,Front,4,Left wheel,Black,12.0,19.0
45813007.0,1019.0,898.417676266137,DODGE,RAM,2020.0,Pickup,Yes,Diesel,6.7,443250.0,6.0,Automatic,Front,4,Left wheel,White,12.0,5.0
45767755.0,251.0,898.417676266137,TOYOTA,Highlander,2022.0,Jeep,Yes,Hybrid,3.3,443250.0,6.0,Automatic,4x4,4,Left wheel,Blue,12.0,3.0
45765136.0,4077.0,474.0,FIAT,500,2020.0,Sedan,Yes,Petrol,1.4,443250.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,5.0
45763712.0,45.0,898.417676266137,TOYOTA,Prius,2022.0,Sedan,No,Hybrid,1.8,443250.0,4.0,Variator,Front,4,Left wheel,White,8.0,3.0
45796994.0,30517.0,777.0,HYUNDAI,H1,1998.0,Minivan,Yes,Diesel,2.5,139800.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,27.0
45807513.0,392.0,697.0,TOYOTA,Corolla,2022.0,Sedan,Yes,Petrol,1.8,443250.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,3.0
44673696.0,16308.0,586.0,TOYOTA,Corolla LE,2010.0,Sedan,No,Petrol,1.8,443250.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,15.0
45655276.0,706.0,420.0,KIA,Niro,2022.0,Sedan,Yes,Hybrid,1.6,443250.0,4.0,Automatic,Front,4,Left wheel,Red,12.0,3.0
45816561.0,470.0,751.0,HYUNDAI,Sonata,2022.0,Sedan,Yes,Petrol,2.4,443250.0,4.0,Automatic,Front,4,Left wheel,Silver,12.0,3.0
45308956.0,17249.0,898.417676266137,BMW,320,2007.0,Sedan,No,Diesel,2.0,443250.0,4.0,Manual,Rear,4,Left wheel,Grey,9.0,18.0
45782225.0,7527.0,898.417676266137,TOYOTA,VOXY,2015.0,Minivan,No,Petrol,2.0,443250.0,4.0,Variator,Front,4,Right-hand drive,Silver,2.0,10.0
45755861.0,8075.0,781.0,VOLKSWAGEN,Jetta,2012.0,Sedan,Yes,Petrol,2.5,443250.0,4.0,Tiptronic,Front,4,Left wheel,Grey,12.0,13.0
45499516.0,12890.0,898.417676266137,AUDI,A8,2011.0,Sedan,Yes,Petrol,4.2,105700.0,8.0,Tiptronic,4x4,4,Left wheel,Black,12.0,14.0
45791947.0,17249.0,898.417676266137,HONDA,Cr-v,2008.0,Jeep,No,Petrol,2.4,443250.0,4.0,Automatic,4x4,4,Left wheel,Silver,6.0,17.0
45804225.0,38445.0,696.0,JAGUAR,XF,1990.0,Sedan,Yes,Diesel,2.2,0.0,4.0,Automatic,Front,4,Left wheel,White,4.0,35.0
45728567.0,44166.0,971.0,SSANGYONG,REXTON,1987.0,Jeep,Yes,Diesel,2.2,0.0,4.0,Automatic,Front,4,Left wheel,White,4.0,38.0
45797254.0,12890.0,1017.0,HYUNDAI,Elantra,2017.0,Sedan,Yes,Petrol,2.0,17013.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,8.0
45776862.0,18503.0,898.417676266137,TOYOTA,"Highlander 2,4",2007.0,Jeep,No,Petrol,2.4,147939.0,4.0,Automatic,Front,4,Left wheel,Silver,8.0,18.0
45772078.0,3763.0,832.0,TOYOTA,Tacoma,2014.0,Jeep,Yes,Petrol,2.7,0.0,4.0,Automatic,Rear,4,Left wheel,Grey,12.0,11.0
45768250.0,8467.0,898.417676266137,BMW,320 2.2,2012.0,Sedan,No,Petrol,2.2,443250.0,6.0,Manual,Rear,4,Left wheel,Sky blue,2.0,13.0
45803393.0,8311.0,642.0,HYUNDAI,Sonata,2017.0,Sedan,Yes,LPG,2.0,154491.0,4.0,Automatic,Front,4,Left wheel,White,4.0,8.0
45807531.0,5175.0,639.0,BMW,428,2019.0,Coupe,Yes,Petrol,2.0,443250.0,4.0,Automatic,4x4,2,Left wheel,White,12.0,6.0
45810031.0,28592.0,502.0,TOYOTA,Aqua,1998.0,Hatchback,Yes,Petrol,1.5,159500.0,4.0,Automatic,Front,4,Left wheel,Blue,4.0,27.0
45769283.0,32302.0,898.417676266137,MERCEDES-BENZ,E 350,1995.0,Sedan,Yes,Petrol,5.5,221500.0,8.0,Automatic,4x4,4,Left wheel,Grey,12.0,30.0
45797949.0,18189.0,900.0,DODGE,Dart GT 2.4,2007.0,Sedan,Yes,Petrol,2.4,443250.0,4.0,Automatic,Front,4,Left wheel,White,4.0,18.0
45772542.0,12890.0,898.417676266137,TOYOTA,Land Cruiser Prado,2014.0,Jeep,No,Diesel,3.0,90000.0,4.0,Manual,4x4,4,Left wheel,White,6.0,11.0
45416364.0,12858.0,639.0,FORD,Focus,2012.0,Sedan,Yes,Petrol,2.0,443250.0,4.0,Tiptronic,Front,4,Left wheel,Blue,10.0,13.0
45782176.0,17876.0,585.0,LEXUS,CT 200h,2006.0,Hatchback,Yes,Hybrid,1.8,443250.0,4.0,Tiptronic,Front,4,Left wheel,Silver,12.0,19.0
45760012.0,12231.0,862.0,TOYOTA,Camry,2013.0,Sedan,No,Hybrid,2.5,443250.0,4.0,Tiptronic,Front,4,Left wheel,Grey,12.0,12.0
45804666.0,20171.0,707.0,HYUNDAI,Tucson,2003.0,Jeep,Yes,Diesel,2.0,204400.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,22.0
45763182.0,220.0,574.0,HONDA,Insight,2022.0,Hatchback,Yes,Hybrid,1.3,443250.0,4.0,Automatic,Front,4,Left wheel,Grey,0.0,3.0
45598601.0,25089.0,898.417676266137,TOYOTA,Camry,2002.0,Sedan,Yes,Hybrid,2.5,97146.0,6.0,Automatic,Front,4,Left wheel,Black,12.0,23.0
45787374.0,13485.0,898.417676266137,OPEL,Zafira B,2009.0,Minivan,No,Diesel,1.9,443250.0,4.0,Manual,Front,4,Left wheel,Silver,2.0,16.0
45730760.0,12890.0,879.0,HYUNDAI,Elantra,1987.0,Sedan,Yes,Petrol,1.6,18700.0,4.0,Automatic,Front,4,Left wheel,White,4.0,38.0
45658742.0,7997.0,898.417676266137,LEXUS,RX 450,2014.0,Jeep,Yes,Hybrid,3.5,443250.0,6.0,Automatic,Front,4,Left wheel,Black,12.0,11.0
45759277.0,12544.0,898.417676266137,BMW,525,2011.0,Sedan,Yes,Petrol,2.5,443250.0,6.0,Tiptronic,Rear,4,Left wheel,Grey,0.0,14.0
45809296.0,15053.0,898.417676266137,TOYOTA,Prius,2009.0,Sedan,Yes,Hybrid,1.5,443250.0,4.0,Variator,Front,4,Left wheel,Grey,4.0,16.0
43640359.0,17562.0,595.0,TOYOTA,Prius C YARIS IA,2006.0,Sedan,No,Petrol,1.5,443250.0,4.0,Automatic,Front,4,Left wheel,Black,6.0,19.0
45648824.0,9722.0,609.0,TOYOTA,Camry,2015.0,Sedan,Yes,Hybrid,2.5,443250.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,10.0
45785565.0,13485.0,898.417676266137,BMW,X5,2010.0,Jeep,Yes,Petrol,3.0,443250.0,6.0,Tiptronic,4x4,4,Left wheel,Black,6.0,15.0
45744824.0,6981.0,1095.0,DAEWOO,Lacetti,2017.0,Sedan,Yes,Petrol,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,8.0
45493619.0,12890.0,898.417676266137,TOYOTA,Highlander,1987.0,Jeep,Yes,Petrol,3.5,0.0,6.0,Tiptronic,4x4,4,Left wheel,Grey,10.0,38.0
45798447.0,18189.0,645.0,TOYOTA,Prius,2007.0,Sedan,Yes,Hybrid,1.8,443250.0,4.0,Automatic,Front,4,Left wheel,Silver,10.0,18.0
45809637.0,12890.0,831.0,HONDA,Civic,2018.0,Sedan,Yes,Petrol,1.5,0.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,7.0
43722104.0,16935.0,898.417676266137,TOYOTA,Prius,2007.0,Hatchback,No,Hybrid,1.8,443250.0,4.0,Variator,Front,4,Left wheel,Grey,12.0,18.0
45809420.0,19482.0,769.0,CHEVROLET,Captiva,2004.0,Jeep,Yes,Diesel,2.2,443250.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,21.0
45792745.0,23521.0,898.417676266137,TOYOTA,Camry,2004.0,Sedan,No,Petrol,2.5,443250.0,4.0,Tiptronic,Front,4,Left wheel,Black,8.0,21.0
45782407.0,11917.0,1024.0,FORD,Fusion,2011.0,Sedan,No,Hybrid,2.5,443250.0,4.0,Variator,Front,4,Left wheel,Grey,6.0,14.0
45755532.0,314.0,1079.0,TOYOTA,4Runner,2022.0,Sedan,Yes,Petrol,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Blue,12.0,3.0
45788857.0,21953.0,898.417676266137,TOYOTA,Prius,2002.0,Sedan,No,Hybrid,1.8,252100.0,4.0,Automatic,Front,4,Left wheel,Black,8.0,23.0
45808763.0,21012.0,898.417676266137,BMW,328,2003.0,Coupe,Yes,Petrol,2.8,443250.0,6.0,Tiptronic,Rear,2,Left wheel,White,6.0,22.0
45792227.0,9000.0,474.0,CHEVROLET,Cruze,2015.0,Sedan,No,Petrol,1.4,443250.0,4.0,Tiptronic,Front,4,Left wheel,Black,8.0,10.0
45805179.0,36068.0,1017.0,HYUNDAI,Tucson,1993.0,Jeep,Yes,Diesel,2.0,32800.0,4.0,Automatic,Front,4,Left wheel,Blue,4.0,32.0
45794553.0,12890.0,898.417676266137,MERCEDES-BENZ,ML 350 4 MATIC,2012.0,Jeep,Yes,Petrol,3.5,144000.0,6.0,Tiptronic,4x4,4,Left wheel,Grey,12.0,13.0
45804373.0,43880.0,1017.0,HYUNDAI,Tucson,1991.0,Jeep,Yes,Diesel,2.0,0.0,4.0,Automatic,Front,4,Left wheel,White,4.0,34.0
45729911.0,31772.0,730.0,SSANGYONG,Actyon,1996.0,Minivan,Yes,Diesel,1.6,178300.0,4.0,Automatic,Front,4,Left wheel,White,4.0,29.0
45715978.0,40.0,898.417676266137,TOYOTA,Ist,2022.0,Hatchback,Yes,LPG,1.3,443250.0,4.0,Automatic,Front,4,Right-hand drive,Silver,7.0,3.0
45625539.0,39201.0,1172.0,BMW,X6,1991.0,Jeep,Yes,Petrol,3.5,0.0,6.0,Tiptronic,4x4,4,Left wheel,Black,11.0,34.0
45810060.0,16869.0,503.0,TOYOTA,Aqua,2006.0,Hatchback,Yes,Petrol,1.5,443250.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,19.0
45263113.0,29166.0,898.417676266137,FORD,Escape,1997.0,Jeep,Yes,Petrol,2.0,244600.0,4.0,Tiptronic,4x4,4,Left wheel,Silver,8.0,28.0
45768973.0,17562.0,898.417676266137,VOLKSWAGEN,Jetta,2005.0,Sedan,Yes,Diesel,2.0,443250.0,4.0,Tiptronic,Front,4,Left wheel,Black,12.0,20.0
45796948.0,16480.0,1024.0,HYUNDAI,H1,2004.0,Universal,Yes,Diesel,2.5,443250.0,4.0,Automatic,Front,4,Left wheel,Blue,4.0,21.0
45755013.0,16308.0,442.0,TOYOTA,Prius,2008.0,Hatchback,Yes,Hybrid,1.8,443250.0,4.0,Automatic,Front,4,Left wheel,White,12.0,17.0
43884814.0,22266.0,898.417676266137,TOYOTA,Prius,2003.0,Hatchback,No,Hybrid,1.8,443250.0,4.0,Automatic,Front,4,Left wheel,White,12.0,22.0
45767512.0,314.0,1053.0,MERCEDES-BENZ,E 350,2022.0,Sedan,Yes,Diesel,3.5,443250.0,6.0,Automatic,4x4,4,Left wheel,Silver,12.0,3.0
45792277.0,16621.0,638.0,KIA,Optima,2009.0,Sedan,Yes,Petrol,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,16.0
45771490.0,862.0,898.417676266137,LEXUS,GX 470,2020.0,Jeep,Yes,Petrol,4.7,443250.0,8.0,Automatic,4x4,4,Left wheel,White,0.0,5.0
45807385.0,7840.0,898.417676266137,SUZUKI,Swift,2012.0,Hatchback,No,Petrol,1.5,443250.0,4.0,Automatic,4x4,4,Right-hand drive,Silver,4.0,13.0
45771443.0,22580.0,1017.0,MERCEDES-BENZ,E 300,1999.0,Sedan,Yes,Petrol,2.0,443250.0,4.0,Automatic,Rear,4,Left wheel,Black,12.0,26.0
45798717.0,14113.0,898.417676266137,AUDI,A4,2012.0,Sedan,Yes,Petrol,2.0,443250.0,6.0,Variator,Front,4,Left wheel,Black,12.0,13.0
45808883.0,17346.0,528.0,CHEVROLET,Aveo,2007.0,Hatchback,Yes,Petrol,1.6,443250.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,18.0
45776658.0,8154.0,898.417676266137,OPEL,Astra,2015.0,Hatchback,No,Petrol,1.8,443250.0,4.0,Manual,Front,4,Left wheel,Silver,4.0,10.0
45537468.0,11604.0,836.0,DODGE,Caliber,2009.0,Hatchback,No,Petrol,2.0,443250.0,4.0,Tiptronic,Front,4,Left wheel,White,8.0,16.0
45810331.0,392.0,530.0,PORSCHE,Panamera,2022.0,Sedan,Yes,Hybrid,3.0,443250.0,6.0,Automatic,Rear,4,Left wheel,White,12.0,3.0
45730964.0,17249.0,1141.0,HYUNDAI,Genesis,2005.0,Sedan,Yes,Petrol,3.8,443250.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,20.0
45677233.0,9095.0,843.0,TOYOTA,Prius,2017.0,Hatchback,No,Hybrid,1.5,443250.0,4.0,Automatic,Front,4,Left wheel,Green,8.0,8.0
45661448.0,941.0,898.417676266137,LEXUS,RX 400,2019.0,Jeep,Yes,Hybrid,3.5,443250.0,6.0,Automatic,4x4,4,Left wheel,Black,12.0,6.0
45808840.0,20777.0,1185.0,FORD,Escape,2009.0,Jeep,Yes,Petrol,2.5,443250.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,16.0
45732849.0,8467.0,639.0,HYUNDAI,Sonata,2016.0,Sedan,Yes,LPG,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Orange,4.0,9.0
45800281.0,6586.0,898.417676266137,OPEL,Astra,2018.0,Goods wagon,No,CNG,1.6,443250.0,4.0,Manual,Front,4,Left wheel,Silver,2.0,7.0
45751939.0,549.0,810.0,HYUNDAI,Elantra,2022.0,Sedan,Yes,Petrol,1.8,443250.0,4.0,Automatic,Front,4,Left wheel,Silver,12.0,3.0
45797023.0,19369.0,707.0,HYUNDAI,Genesis,2001.0,Coupe,Yes,Petrol,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Red,4.0,24.0
45652372.0,549.0,1138.0,HYUNDAI,Genesis,2022.0,Coupe,Yes,Petrol,3.8,443250.0,6.0,Automatic,Rear,2,Left wheel,White,12.0,3.0
45800688.0,22894.0,898.417676266137,BMW,328,2005.0,Coupe,Yes,Petrol,3.0,249600.0,6.0,Tiptronic,4x4,2,Left wheel,Black,8.0,20.0
45801628.0,11917.0,475.0,FIAT,500 SPORT,2012.0,Hatchback,Yes,Petrol,1.4,443250.0,4.0,Tiptronic,Front,2,Left wheel,Red,7.0,13.0
45764464.0,627.0,898.417676266137,TOYOTA,Highlander,2019.0,Sedan,Yes,Hybrid,3.3,443250.0,6.0,Automatic,4x4,4,Left wheel,Grey,12.0,6.0
45812924.0,21639.0,898.417676266137,MERCEDES-BENZ,C 220,2001.0,Sedan,No,Diesel,2.2,443250.0,4.0,Manual,Rear,4,Left wheel,Grey,10.0,24.0
45731099.0,30517.0,777.0,HYUNDAI,H1,1994.0,Minivan,Yes,Diesel,2.5,226000.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,31.0
45787051.0,5331.0,898.417676266137,UAZ,31514,1990.0,Jeep,No,Petrol,2.4,0.0,4.0,Manual,4x4,4,Left wheel,Black,0.0,35.0
45810040.0,33494.0,595.0,TOYOTA,Aqua,1995.0,Hatchback,Yes,Petrol,1.5,42900.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,30.0
45765727.0,29793.0,1053.0,MERCEDES-BENZ,E 350,1999.0,Sedan,Yes,Diesel,3.5,87300.0,6.0,Automatic,4x4,4,Left wheel,Black,12.0,26.0
45804641.0,28225.0,777.0,TOYOTA,RAV 4,2004.0,Jeep,Yes,Petrol,2.5,223100.0,4.0,Automatic,4x4,4,Left wheel,Grey,0.0,21.0
45759854.0,19444.0,898.417676266137,VOLKSWAGEN,Golf 6,2004.0,Hatchback,No,Diesel,2.0,238900.0,4.0,Manual,Front,4,Left wheel,Black,6.0,21.0
45802932.0,41720.0,891.0,HYUNDAI,Santa FE,1992.0,Jeep,Yes,Diesel,2.0,8781.0,4.0,Automatic,Front,4,Left wheel,White,4.0,33.0
45292333.0,11133.0,898.417676266137,MERCEDES-BENZ,320,2015.0,Sedan,Yes,Diesel,3.2,443250.0,6.0,Tiptronic,Rear,4,Left wheel,Silver,6.0,10.0
45804833.0,13172.0,473.0,FIAT,500,2006.0,Coupe,Yes,Petrol,1.4,443250.0,4.0,Tiptronic,Front,2,Left wheel,Green,6.0,19.0
45763393.0,157.0,642.0,MAZDA,1300,2022.0,Sedan,Yes,Petrol,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,3.0
45765371.0,1725.0,585.0,LEXUS,CT 200h,2020.0,Hatchback,Yes,Hybrid,1.8,443250.0,4.0,Automatic,Front,4,Left wheel,Black,0.0,5.0
45816565.0,17876.0,898.417676266137,MERCEDES-BENZ,C 300 sport,2004.0,Sedan,Yes,Petrol,3.0,283800.0,6.0,Tiptronic,4x4,4,Left wheel,White,12.0,21.0
45812725.0,2979.0,898.417676266137,DODGE,Ramcharger,2020.0,Sedan,Yes,Petrol,3.6,443250.0,6.0,Automatic,Rear,4,Left wheel,Black,12.0,5.0
45794265.0,12890.0,898.417676266137,FORD,Mustang,1984.0,Coupe,Yes,Petrol,2.3,0.0,4.0,Tiptronic,Rear,2,Left wheel,Blue,8.0,41.0
45810274.0,24302.0,765.0,CHEVROLET,Malibu,2003.0,Sedan,Yes,Diesel,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,22.0
45798646.0,6000.0,898.417676266137,BMW,520,2016.0,Sedan,Yes,Petrol,2.0,443250.0,6.0,Manual,Rear,4,Left wheel,Black,0.0,9.0
45751254.0,2038.0,810.0,HYUNDAI,Elantra,2022.0,Sedan,Yes,Petrol,1.8,443250.0,4.0,Automatic,Front,4,Left wheel,Brown,12.0,3.0
45776188.0,7840.0,898.417676266137,HONDA,FIT,2016.0,Hatchback,No,Petrol,1.3,443250.0,4.0,Variator,Front,4,Right-hand drive,White,2.0,9.0
45787052.0,27284.0,898.417676266137,FORD,C-MAX,2000.0,Sedan,No,Hybrid,2.0,208606.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,25.0
45422964.0,18189.0,898.417676266137,TOYOTA,RAV 4,2008.0,Jeep,No,Petrol,2.4,443250.0,4.0,Automatic,4x4,4,Left wheel,Silver,6.0,17.0
45805016.0,42337.0,1017.0,HYUNDAI,Tucson,1992.0,Jeep,Yes,Diesel,2.0,0.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,33.0
45783603.0,5331.0,898.417676266137,BMW,318,2015.0,Sedan,Yes,Petrol,1.8,443250.0,4.0,Automatic,Rear,4,Right-hand drive,Green,5.0,10.0
45525177.0,2195.0,1079.0,TOYOTA,CHR,2021.0,Jeep,Yes,Petrol,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Grey,12.0,4.0
45654403.0,13328.0,898.417676266137,LEXUS,RX 450,2009.0,Jeep,Yes,Hybrid,3.5,443250.0,6.0,Automatic,4x4,4,Left wheel,Silver,12.0,16.0
45815750.0,12074.0,843.0,HONDA,FIT,2011.0,Hatchback,No,Petrol,1.5,443250.0,4.0,Tiptronic,Front,4,Left wheel,Orange,8.0,14.0
45813592.0,5488.0,898.417676266137,BMW,320,2017.0,Coupe,Yes,Petrol,2.0,443250.0,6.0,Manual,Rear,4,Left wheel,Blue,6.0,8.0
45803048.0,38894.0,639.0,HYUNDAI,Santa FE,1993.0,Jeep,Yes,Diesel,2.0,0.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,32.0
45323258.0,18189.0,898.417676266137,HYUNDAI,Elantra,2006.0,Sedan,No,Petrol,1.8,297200.0,4.0,Tiptronic,Front,4,Left wheel,Grey,2.0,19.0
45797216.0,15292.0,836.0,HYUNDAI,Genesis,2010.0,Coupe,Yes,Petrol,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Black,4.0,15.0
45675635.0,11447.0,843.0,TOYOTA,Prius,2013.0,Sedan,No,Hybrid,1.5,443250.0,4.0,Automatic,Front,4,Left wheel,Black,8.0,12.0
45727778.0,549.0,779.0,LEXUS,ES 300,2022.0,Sedan,Yes,Hybrid,2.5,443250.0,4.0,Automatic,Front,4,Left wheel,Black,12.0,3.0
41388432.0,5950.0,898.417676266137,MERCEDES-BENZ,E 220,2016.0,Sedan,Yes,Diesel,2.2,443250.0,4.0,Automatic,Rear,4,Left wheel,Green,6.0,9.0
45808760.0,24462.0,690.0,CHEVROLET,Malibu,2002.0,Sedan,No,Petrol,1.5,443250.0,4.0,Tiptronic,Front,4,Left wheel,White,12.0,23.0
45796180.0,17876.0,898.417676266137,BMW,528,2009.0,Sedan,Yes,Petrol,3.0,443250.0,6.0,Tiptronic,Rear,4,Left wheel,Black,10.0,16.0
45437103.0,14113.0,898.417676266137,TOYOTA,Ist,2009.0,Hatchback,No,Petrol,1.8,443250.0,4.0,Automatic,Front,4,Left wheel,White,8.0,16.0
45792209.0,15053.0,900.0,HYUNDAI,Sonata,2015.0,Sedan,No,Petrol,2.4,0.0,4.0,Automatic,Front,4,Left wheel,Silver,0.0,10.0
45780106.0,17562.0,779.0,TOYOTA,Camry,2006.0,Sedan,No,Petrol,2.5,443250.0,4.0,Automatic,Front,4,Left wheel,Black,0.0,19.0
39936511.0,15681.0,898.417676266137,HONDA,Elysion,2006.0,Minivan,No,Petrol,3.0,145000.0,6.0,Automatic,Front,4,Right-hand drive,White,8.0,19.0
45809912.0,34572.0,697.0,HONDA,Civic,1994.0,Sedan,Yes,Petrol,1.8,157600.0,4.0,Automatic,Front,4,Left wheel,White,4.0,31.0
45770121.0,12890.0,898.417676266137,LEXUS,GX 460,1987.0,Jeep,Yes,Petrol,4.6,0.0,8.0,Automatic,4x4,4,Left wheel,Black,0.0,38.0
45721331.0,21009.0,986.0,FORD,Transit,2004.0,Goods wagon,No,Diesel,2.4,443250.0,4.0,Manual,Rear,4,Left wheel,White,2.0,21.0
45801389.0,2200.0,898.417676266137,VOLKSWAGEN,Golf 4,2020.0,Hatchback,No,Petrol,1.8,443250.0,4.0,Automatic,Front,4,Right-hand drive,Silver,0.0,5.0
45809539.0,18362.0,503.0,TOYOTA,Aqua,2005.0,Hatchback,Yes,Petrol,1.5,443250.0,4.0,Automatic,Front,4,Left wheel,Blue,4.0,20.0
45651689.0,188.0,831.0,HYUNDAI,Sonata,2022.0,Sedan,Yes,Hybrid,2.4,443250.0,4.0,Automatic,Front,4,Left wheel,Black,0.0,3.0
45797509.0,40688.0,1091.0,HYUNDAI,H1,1991.0,Universal,Yes,Diesel,2.5,15800.0,4.0,Automatic,Front,4,Left wheel,White,4.0,34.0
45809983.0,18948.0,586.0,CHEVROLET,Cruze,2004.0,Sedan,Yes,Petrol,1.8,443250.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,21.0
45802677.0,28909.0,639.0,HYUNDAI,Santa FE,1998.0,Jeep,Yes,Diesel,2.0,261700.0,4.0,Automatic,Front,4,Left wheel,White,4.0,27.0
45788582.0,14113.0,898.417676266137,MERCEDES-BENZ,E 270,2010.0,Sedan,Yes,Diesel,2.7,443250.0,6.0,Automatic,Rear,4,Left wheel,White,4.0,15.0
45732331.0,12890.0,891.0,HYUNDAI,Santa FE,2016.0,Jeep,Yes,Diesel,2.0,113060.0,4.0,Automatic,Front,4,Left wheel,Grey,4.0,9.0
45815487.0,11447.0,898.417676266137,LEXUS,ES 350,2014.0,Sedan,Yes,Petrol,3.5,443250.0,6.0,Automatic,Front,4,Left wheel,White,12.0,11.0
45732160.0,37476.0,891.0,HYUNDAI,Santa FE,1991.0,Jeep,Yes,Diesel,2.0,98800.0,4.0,Automatic,Front,4,Left wheel,White,4.0,34.0
45765253.0,470.0,738.0,FIAT,500,2021.0,Jeep,Yes,Petrol,1.4,443250.0,4.0,Automatic,Front,4,Left wheel,Green,12.0,4.0
45765625.0,27284.0,834.0,TOYOTA,Tacoma,1999.0,Jeep,Yes,Petrol,2.7,44800.0,4.0,Automatic,Rear,4,Left wheel,White,12.0,26.0
45792422.0,8467.0,640.0,KIA,Optima,2014.0,Sedan,Yes,Petrol,2.0,443250.0,4.0,Automatic,Front,4,Left wheel,Silver,4.0,11.0
45655778.0,941.0,898.417676266137,LEXUS,RX 400,2022.0,Jeep,Yes,Hybrid,3.5,443250.0,6.0,Automatic,4x4,4,Left wheel,Black,12.0,3.0
